-53.296,-22.153,58.801,47.32,52.6
-135.94,-32.963,20.823,-1.5265,52.6
3737.6,-4111.1,-3556.2,1066.9,52.65
1660.2,1737,1670.5,179.39,52.65
-345.41,2213.8,-520.25,-542.13,52.65
-127.27,6.2812,-29.131,2.0825,52.65
-53.457,-22.709,57.263,47.35,52.65
-135.24,-33.069,17.311,-1.5942,52.65
3730.1,-4123.4,-3549.7,1070.2,52.7
1660.6,1738.1,1671.8,179.69,52.7
-353.89,2211.8,-507.98,-534.99,52.7
-126.71,6.2577,-25.8,2.4898,52.7
-53.926,-23.46,55.336,47.338,52.7
-134.95,-33.052,14.028,-1.734,52.7
3722.6,-4135.7,-3543.5,1073.5,52.75
1661.4,1739.2,1672.6,178.88,52.75
-362.54,2209.4,-495.55,-528.83,52.75
-125.86,5.9929,-22.913,2.1746,52.75
-54.221,-24.137,53.114,47.387,52.75
-134.29,-33.045,11.178,-1.629,52.75
3715,-4148.3,-3537.2,1077.3,52.8
1662.6,1740,1673.3,179.82,52.8
-371.21,2206.8,-482.54,-523.27,52.8
-125.35,5.6356,-20.059,1.977,52.8
-54.554,-24.641,50.732,47.309,52.8
-133.75,-33.063,8.3968,-1.6106,52.8
3707.4,-4161.3,-3531.2,1081.1,52.85
1663.9,1740.4,1673.8,179.52,52.85
-379.99,2204,-469.43,-517.89,52.85
-124.94,5.3159,-18.008,2.1434,52.85
-54.969,-25.216,48.085,47.239,52.85
-133.43,-32.985,6.3758,-1.6718,52.85
3700,-4174.4,-3525,1085.3,52.9
1665.3,1740.8,1674,179.25,52.9
-388.7,2201,-456.08,-512.45,52.9
-124.43,5.0705,-15.765,2.0475,52.9
-55.31,-25.938,45.5,47.204,52.9
-132.91,-32.863,4.2508,-1.6074,52.9
3692.8,-4187.6,-3518.9,1089.6,52.95
1666.6,1740.8,1674.2,179.85,52.95
-397.31,2197.8,-442.5,-507.17,52.95
-123.8,5.2698,-13.817,2.2605,52.95
-55.559,-26.751,42.852,47.238,52.95
-132.33,-32.528,2.4892,-1.5377,52.95
3685.9,-4201.2,-3512.6,1094.3,53
1667.9,1740.5,1673.7,179.05,53
-405.82,2194.4,-428.55,-502.36,53
-123.09,5.2441,-11.957,2.1505,53
-55.797,-27.56,40.334,47.35,53
-131.66,-32.486,0.9783,-1.5432,53
3679.2,-4215.1,-3506.2,1099.4,53.05
1669,1739.9,1673.1,179.47,53.05
-414.25,2191,-414.27,-498.06,53.05
-122.57,5.3712,-10.153,2.2042,53.05
-56.002,-28.502,37.945,47.226,53.05
-130.97,-32.043,-0.57247,-1.6082,53.05
3672.8,-4228.7,-3499.9,1104.4,53.1
1669.5,1738.9,1672.4,179.74,53.1
-422.68,2187.7,-399.49,-493.87,53.1
-121.7,5.445,-9.0385,2.0758,53.1
-56.09,-29.592,35.698,47.284,53.1
-130.25,-31.88,-1.4514,-1.5691,53.1
3666.5,-4242.8,-3493.6,1109.8,53.15
1670.3,1737.5,1671.3,179.35,53.15
-431.12,2184.5,-384.61,-489.99,53.15
-121.17,5.5673,-7.4083,2.0144,53.15
-56.248,-30.633,33.745,47.245,53.15
-129.6,-31.727,-2.6432,-1.6339,53.15
3660.5,-4257,-3487.6,1115.3,53.2
1670.4,1736.7,1669.8,179.87,53.2
-439.58,2181.9,-369.45,-486.12,53.2
-120.39,4.4632,-5.8031,2.1218,53.2
-56.254,-30.584,31.996,47.261,53.2
-128.76,-33.048,-3.7248,-1.5092,53.2
3654.2,NaN,-3481.7,1120.9,53.25
1671,NaN,1667.9,179.32,53.25
-448.06,NaN,-354.34,-482.46,53.25
-119.97,NaN,-4.3622,2.1569,53.25
-56.393,NaN,30.535,47.255,53.25
-128.18,NaN,-4.531,-1.5111,53.25
3648.1,NaN,-3476.1,1126.9,53.3
1671.1,NaN,1666.1,179.37,53.3
-456.58,NaN,-339.09,-478.96,53.3
-119.36,NaN,-3.455,2.1659,53.3
-56.403,NaN,29.241,47.119,53.3
-127.43,NaN,-4.8575,-1.6194,53.3
3641.7,NaN,-3470.8,1132.8,53.35
1671.5,NaN,1664,180.22,53.35
-465.14,NaN,-324.22,-475.78,53.35
-119.03,NaN,-2.4938,2.0695,53.35
-56.576,NaN,28.324,47.119,53.35
-126.9,NaN,-5.426,-1.5008,53.35
3635.3,NaN,-3465.9,1138.7,53.4
1671.6,NaN,1661.7,179.38,53.4
-473.81,NaN,-309.59,-472.96,53.4
-118.74,NaN,-1.7672,1.9506,53.4
-56.785,NaN,27.428,47.109,53.4
-126.45,NaN,-5.755,-1.4518,53.4
3628.7,NaN,-3461.4,1145.1,53.45
1672.3,NaN,1659.4,179.71,53.45
-482.54,NaN,-295.06,-469.76,53.45
-118.85,NaN,-1.4003,2.1277,53.45
-57.177,NaN,26.907,47.089,53.45
-126.22,NaN,-5.7925,-1.6014,53.45
3622.2,NaN,-3457.1,1151.2,53.5
1672.7,NaN,1657.2,179.76,53.5
-491.27,NaN,-280.64,-466.5,53.5
-118.8,NaN,-1.0613,2.2721,53.5
-57.453,NaN,26.494,47.037,53.5
-125.85,NaN,-5.6558,-1.4685,53.5
3615.7,NaN,-3453.4,1158,53.55
1673.3,NaN,1654.8,179.29,53.55
-500.05,NaN,-266.71,-463.93,53.55
-118.88,NaN,-0.99962,2.1982,53.55
-57.771,NaN,26.283,46.995,53.55
-125.56,NaN,-5.5346,-1.6224,53.55
3609.4,-4354.7,-3449.9,1164.6,53.6
1673.9,1708,1652.6,180.08,53.6
-508.72,2144.3,-252.64,-461.54,53.6
-119.13,6.8276,-1.0504,2.2928,53.6
-58.022,-42.175,26.195,46.885,53.6
-125.25,-19.197,-5.276,-1.5108,53.6
3603.2,-4364.7,-3446.5,1170.9,53.65
1674.5,1705.5,1650.5,179.67,53.65
-517.31,2137.8,-238.54,-459.27,53.65
-119,6.3777,-1.0639,2.1297,53.65
-58.282,-43.32,26.165,46.849,53.65
-124.85,-20.124,-5.0944,-1.3901,53.65
3597.3,-4374.8,-3443.5,1177.8,53.7
1674.8,1703,1648.3,179.7,53.7
-525.81,2130.9,-224.38,-457.16,53.7
-119.12,4.4307,-1.1222,2.0013,53.7
-58.465,-44.307,26.277,46.782,53.7
-124.52,-22.425,-4.7001,-1.5582,53.7
3591.4,-4388.1,-3440.9,1184.6,53.75
1675.1,1694,1646.4,180.06,53.75
-534.1,2122.3,-210.35,-455.02,53.75
-119.04,-11.396,-1.4179,2.0295,53.75
-58.597,-39.239,26.384,46.821,53.75
-124.15,-38.921,-4.2506,-1.5207,53.75
3585.6,-4400,-3438.5,1191.8,53.8
1675.2,1696.8,1644.5,179.32,53.8
-542.21,2115.3,-195.87,-452.48,53.8
-118.88,-17.689,-1.6774,2.0876,53.8
-58.696,-35.988,26.525,46.76,53.8
-123.56,-48.778,-3.7379,-1.4848,53.8
3579.9,-4411.3,-3436.1,1199,53.85
1675.1,1696.4,1642.7,179.8,53.85
-550.36,2108.2,-181.29,-450.29,53.85
-118.52,-19.184,-2.0012,2.444,53.85
-58.674,-36.871,26.657,46.715,53.85
-122.93,-50.273,-3.0433,-1.596,53.85
3574.2,-4423.1,-3433.9,1205.7,53.9
1675,1696.3,1640.9,179.96,53.9
-558.39,2101.2,-166.52,-448.31,53.9
-118.38,-21.02,-2.2969,2.2407,53.9
-58.925,-37.672,26.807,46.633,53.9
-122.53,-51.83,-2.3386,-1.4394,53.9
3568.4,-4434.6,-3431.8,1212.7,53.95
1674.8,1697.5,1638.9,179.42,53.95
-566.31,2094.4,-152.22,-446.74,53.95
-117.89,-21.748,-2.4388,1.8847,53.95
-58.987,-39.29,27.004,46.609,53.95
-121.88,-52.334,-2.1061,-1.4979,53.95
3562.5,-4447,-3429.2,1219.5,54
1674.4,1699.4,1637.9,179.88,54
-574.23,2087.8,-137.02,-444.34,54
-117.63,-22.82,-2.751,2.0021,54
-59.085,-40.863,27.203,46.584,54
-121.36,-53.425,-1.4498,-1.4756,54
3556.5,-4459.7,-3426.4,1226.5,54.05
1674,1701.1,1638,179.7,54.05
-582.12,2081.5,-122.04,-441.85,54.05
-117.24,-25.071,-3.1072,2.2104,54.05
-59.139,-42.104,27.644,46.489,54.05
-120.72,-54.295,-0.9058,-1.483,54.05
3550.5,-4472,-3423.7,1233,54.1
1673.4,1703.3,1638.2,179.4,54.1
-590.07,2076.1,-107.24,-438.94,54.1
-116.94,-25.94,-3.6287,2.3488,54.1
-59.435,-44.012,28.418,46.475,54.1
-120.33,-55.098,-0.48022,-1.5882,54.1
3544.2,-4484.1,-3421,1238.6,54.15
1673,1704.8,1639.1,180.14,54.15
-598.05,2071.7,-92.47,-436.16,54.15
-116.56,-27.315,-4.833,2.2219,54.15
-59.632,-45.72,29.396,46.441,54.15
-119.81,-56.036,0.41719,-1.4357,54.15
3538,-4496,-3418.4,1244.4,54.2
1672.4,1706.3,1640.2,179.72,54.2
-606.1,2068.3,-77.719,-433.32,54.2
-116.21,-28.046,-5.5691,1.8944,54.2
-59.889,-47.836,30.623,46.373,54.2
-119.39,-57.304,1.1477,-1.4705,54.2
3531.8,-4507.5,-3416,1249.9,54.25
1671.5,1707.2,1641.6,179.95,54.25
-614.21,2065.6,-62.738,-429.84,54.25
-115.67,-30,-6.2138,1.8387,54.25
-60.029,-49.179,31.975,46.253,54.25
-118.69,-58.572,2.0949,-1.5176,54.25
3525.5,-4518.6,-3413.6,1254.3,54.3
1670.6,1708.6,1643.8,180.16,54.3
-622.41,2063.4,-47.788,-425.98,54.3
-115.26,-30.928,-7.2894,2.5514,54.3
-60.216,-51.018,33.213,46.08,54.3
-118.18,-60.353,3.6396,-1.6044,54.3
3519.1,-4529,-3411.3,1257.9,54.35
1669.3,1709.6,1645.7,179.68,54.35
-630.72,2062,-32.929,-423.56,54.35
-114.49,-31.907,-7.3732,1.867,54.35
-60.022,-52.531,34.519,46.025,54.35
-117.35,-61.194,4.5336,-1.4503,54.35
3512.4,-4538.3,-3409,1260.9,54.4
1668.5,1707.2,1647.8,180.07,54.4
-639.17,2061.2,-18.32,-421,54.4
-114.33,-27.741,-8.0793,1.9531,54.4
-60.591,-59.428,35.848,45.923,54.4
-116.88,-52.711,6.1429,-1.6046,54.4
3505.9,-4548,-3406.9,1262.9,54.45
1667,1703.6,1649.8,179.93,54.45
-647.91,2059.1,-4.2363,-418.65,54.45
-113.47,-7.7511,-9.0231,2.7363,54.45
-60.446,-68.132,37.017,45.664,54.45
-116.04,-45.351,8.1169,-1.6284,54.45
3499.2,NaN,-3404.5,1264,54.5
1665.7,NaN,1651.6,179.65,54.5
-656.84,NaN,9.4112,-417.08,54.5
-112.89,NaN,-9.97,2.0935,54.5
-60.648,NaN,38.265,45.387,54.5
-115.34,NaN,10.049,-1.6514,54.5
3492.3,NaN,-3402,1264.5,54.55
1664.5,NaN,1653.4,180.06,54.55
-665.97,NaN,22.53,-415.89,54.55
-112.47,NaN,-11.009,2.3056,54.55
-60.918,NaN,39.646,45.142,54.55
-114.71,NaN,11.893,-1.7328,54.55
3485.4,NaN,-3399.1,1263.9,54.6
1663.2,NaN,1655.3,179.75,54.6
-675.25,NaN,35.043,-414.73,54.6
-111.74,NaN,-12.589,2.5828,54.6
-61.036,NaN,40.868,44.826,54.6
-113.74,NaN,14.312,-1.6349,54.6
3478.4,NaN,-3395.6,1262.4,54.65
1661.9,NaN,1656.8,179.85,54.65
-684.78,NaN,47.134,-414.64,54.65
-111.1,NaN,-13.614,2.131,54.65
-61.197,NaN,42.316,44.43,54.65
-112.87,NaN,16.118,-1.6712,54.65
3471.3,NaN,-3391.6,1260.1,54.7
1660.4,NaN,1658.8,180.06,54.7
-694.46,NaN,58.868,-414.6,54.7
-110.26,NaN,-15.271,2.2863,54.7
-61.438,NaN,43.662,44.154,54.7
-112.04,NaN,18.583,-1.6139,54.7
3464.1,NaN,-3387.1,1256.9,54.75
1659.3,NaN,1660.7,179.48,54.75
-704.4,NaN,69.882,-414.69,54.75
-109.61,NaN,-16.662,2.4597,54.75
-61.609,NaN,45.088,43.764,54.75
-111.11,NaN,20.559,-1.4114,54.75
3456.8,NaN,-3381.9,1252.9,54.8
1658.1,NaN,1662.4,179.6,54.8
-714.46,NaN,80.485,-415.64,54.8
-108.98,NaN,-18.014,2.2547,54.8
-61.764,NaN,46.604,43.46,54.8
-110.32,NaN,22.399,-1.447,54.8
3449.4,-4634.2,-3376.2,1248.3,54.85
1657.1,1715,1664.4,179.68,54.85
-724.63,2072,90.478,-416.82,54.85
-108.32,-40.511,-19.887,2.0034,54.85
-61.938,-65.043,47.911,43.319,54.85
-109.34,-70.426,24.626,-1.4783,54.85
3442.1,-4647.3,-3370.1,1243.2,54.9
1656.1,1715.6,1666.2,179.7,54.9
-734.94,2075.1,99.762,-417.55,54.9
-107.68,-41.408,-21.415,2.1036,54.9
-62.115,-66.368,49.201,43.253,54.9
-108.53,-72.136,26.418,-1.5259,54.9
3434.7,-4660.7,-3363.6,1237.3,54.95
1655.3,1715.8,1667.8,179.75,54.95
-745.26,2078.3,108.94,-418.41,54.95
-106.99,-42.067,-23.07,2.4208,54.95
-62.236,-67.367,50.463,43.129,54.95
-107.63,-73.809,28.077,-1.4682,54.95
3420.1,-4688.7,-3349.2,1224.6,55
1653.6,1708.8,1670.4,179.86,55
-766.09,2081.5,125.85,-421.11,55
-105.57,-29.288,-26.771,1.7445,55
-62.391,-76.795,52.75,43.08,55
-106.09,-70.148,31.456,-1.352,55
3412.8,-4702.7,-3341.5,1217.9,55.05
1652.8,1709.1,1671.3,179.6,55.05
-776.57,2085.3,134.07,-421.7,55.05
-104.85,-27.604,-28.813,1.8538,55.05
-62.453,-79.727,53.753,43.067,55.05
-105.28,-69.069,33.161,-1.2108,55.05
3405.4,-4717.9,-3333.4,1211.3,55.1
1652.5,1707.1,1671.9,179.68,55.1
-787.11,2087.7,142.16,-422.1,55.1
-104.11,-34.637,-30.813,2.0689,55.1
-62.265,-78.397,54.783,43.106,55.1
-104.4,-76.895,34.988,-1.4521,55.1
3397.9,-4732.6,-3325.1,1204.4,55.15
1652.2,1706.4,1672.3,179.74,55.15
-797.76,2090.9,149.9,-422.56,55.15
-103.46,-35.576,-32.693,2.2022,55.15
-62.365,-80.9,55.426,43.044,55.15
-103.8,-78.394,36.497,-1.5616,55.15
3390.3,-4747.6,-3316.7,1196.9,55.2
1652.2,1705.7,1672.5,179.77,55.2
-808.42,2093.6,158.21,-422.94,55.2
-102.72,-40.332,-34.73,1.9168,55.2
-62.542,-81.937,56.447,43.047,55.2
-103.06,-83.868,38.355,-1.4087,55.2
3382.7,-4763.1,-3308,1189,55.25
1652.9,1704.4,1672.3,179.9,55.25
-819.09,2096.3,166.34,-422.96,55.25
-102.13,-47.652,-36.713,1.9381,55.25
-62.497,-81.961,57.063,43.034,55.25
-102.32,-90.768,40.096,-1.3166,55.25
3374.9,-4778.9,-3299.1,1181.6,55.3
1654,1701.8,1672.3,179.69,55.3
-829.75,2097.8,174.58,-422.94,55.3
-101.47,-52.805,-39.291,2.0248,55.3
-62.556,-81.055,57.333,43.088,55.3
-101.61,-96.679,42.514,-1.481,55.3
3367,-4794.5,-3289.9,1173.5,55.35
1655.4,1701.3,1671.5,179.6,55.35
-840.34,2100.7,182.7,-422.73,55.35
-100.67,-63.053,-41.04,2.1916,55.35
-62.937,-83.555,58.028,43.044,55.35
-100.61,-107.04,44.073,-1.2975,55.35
3359.2,-4810.3,-3280.5,1165.3,55.4
1657.2,1699.7,1670.4,179.62,55.4
-850.87,2102.9,190.73,-422.75,55.4
-99.952,-73.371,-43.047,1.9566,55.4
-63.099,-84.715,58.577,43.016,55.4
-99.864,-117.46,45.87,-1.315,55.4
3351.4,-4827,-3270.9,1157.4,55.45
1659.1,1697.2,1668.9,179.53,55.45
-861.25,2104.4,198.71,-422.91,55.45
-99.406,-73.628,-45.138,1.8855,55.45
-63.147,-83.05,59.084,43.024,55.45
-99.168,-118.07,47.677,-1.4291,55.45
3344,-4843.4,-3261,1149.3,55.5
1660.8,1696,1667,179.77,55.5
-871.4,2106.2,206.64,-422.72,55.5
-98.751,-83.503,-47.13,1.9269,55.5
-63.059,-83.979,59.545,43.006,55.5
-98.359,-128.43,49.398,-1.4266,55.5
3336.7,-4860.6,-3251.1,1141.1,55.55
1662.2,1694.1,1664.8,179.92,55.55
-881.2,2107.5,214.31,-422.08,55.55
-98.061,-85.45,-49.168,2.1697,55.55
-62.765,-83.569,59.688,43.021,55.55
-97.64,-131.17,51.093,-1.4085,55.55
3329.4,-4877.8,-3240.7,1132.9,55.6
1663.3,1693.9,1662.4,179.61,55.6
-890.73,2109.7,221.9,-421.87,55.6
-97.219,-89.85,-51.124,2.2551,55.6
-62.426,-83.708,59.895,43.003,55.6
-96.693,-135.03,52.826,-1.5393,55.6
3322.1,-4895.5,-3230.2,1124.5,55.65
1664.1,1693.2,1659.8,179.49,55.65
-900.04,2111.5,229,-421.75,55.65
-96.326,-95.461,-53.16,2.1666,55.65
-62.204,-84.029,59.956,42.893,55.65
-95.861,-140.39,54.422,-1.4132,55.65
3314.5,-4913.5,-3219.3,1116,55.7
1665,1692.9,1657.2,179.31,55.7
-909.1,2113.6,236.05,-421.83,55.7
-95.652,-129.28,-55.001,1.9755,55.7
-61.933,-85.438,59.988,42.926,55.7
-95.098,-173.66,55.934,-1.3969,55.7
3306.5,-4931.8,-3208,1107.9,55.75
1665.8,1691.9,1654.6,179.35,55.75
-917.96,2114,242.82,-422,55.75
-94.952,-95.98,-56.681,2.0382,55.75
-61.711,-84.075,59.889,42.897,55.75
-94.29,-141.53,57.277,-1.488,55.75
3298.2,-4950.2,-3196.4,1099.4,55.8
1666.6,1692.5,1652.2,179.27,55.8
-926.66,2115.2,249.13,-421.7,55.8
-94.237,-100.03,-58.385,1.9222,55.8
-61.789,-84.622,59.82,43.009,55.8
-93.557,-145.75,58.423,-1.3984,55.8
3289.4,-4968.6,-3184.4,1091.2,55.85
1667.6,1693,1649.8,179.63,55.85
-935.18,2115.9,255.37,-421.6,55.85
-93.726,-113.02,-59.898,2.1783,55.85
-61.865,-85.529,59.712,43.054,55.85
-92.877,-158.49,59.648,-1.5027,55.85
3280.4,-4987.2,-3172,1083,55.9
1668.7,1692.8,1647.7,179.24,55.9
-943.51,2116.5,261.26,-421.37,55.9
-93.246,-109.3,-61.22,2.3374,55.9
-62.051,-85.383,59.7,43.097,55.9
-92.178,-154.65,60.457,-1.6432,55.9
3271,-5005.6,-3159.4,1074.4,55.95
1669.8,1693,1645.7,179.06,55.95
-951.53,2117.1,267,-421.24,55.95
-92.704,-122.56,-62.516,2.2666,55.95
-62.317,-85.955,59.668,43.02,55.95
-91.397,-167.7,61.252,-1.4278,55.95
3261.7,-5023.8,-3146.4,1065.9,56
1670.8,1693.3,1644,179.31,56
-959.33,2117.5,272.54,-421.17,56
-92.278,-137.69,-63.704,2.0873,56
-62.734,-86.003,59.678,42.999,56
-90.776,176.9,61.968,-1.3807,56
3252.1,-5041.6,-3132.9,1057.8,56.05
1671.9,1694.1,1643.5,179.3,56.05
-966.94,2117.6,277.67,-421.1,56.05
-91.957,-134.88,-64.775,2.0113,56.05
-63.006,-85.896,59.769,42.942,56.05
-90.294,179.77,62.653,-1.5357,56.05
3242.7,-5060.1,-3119,1049.4,56.1
1672.7,1694.6,1644.5,179.33,56.1
-974.23,2117.5,283.14,-420.75,56.1
-91.391,-149.29,-66.007,2.1419,56.1
-63.386,-85.285,59.906,42.871,56.1
-89.667,165.37,63.331,-1.4504,56.1
3233.3,NaN,-3105,1041,56.15
1673.5,NaN,1645.9,179.44,56.15
-981.31,NaN,288.54,-420.32,56.15
-90.955,NaN,-67.133,2.2139,56.15
-63.686,NaN,60.03,42.905,56.15
-89.19,NaN,64.063,-1.4064,56.15
3224.1,NaN,-3090.7,1032.9,56.2
1674,NaN,1648,179.43,56.2
-988.1,NaN,294.07,-420.03,56.2
-90.56,NaN,-68.434,2.2068,56.2
-63.815,NaN,60.409,42.718,56.2
-88.737,NaN,65.141,-1.4892,56.2
3215,-5115.9,-3076.4,1024.2,56.25
1674.2,1698.1,1650.3,179.23,56.25
-994.68,2114.7,299.42,-419.92,56.25
-90.167,-171.83,-69.998,2.0966,56.25
-63.957,-81.448,60.937,42.67,56.25
-88.286,143.58,66.329,-1.2797,56.25
3205.8,-5135.1,-3062.3,1016,56.3
1674.2,1699.6,1653.1,179.4,56.3
-1001,2113,305.11,-419.98,56.3
-89.905,-177,-72.341,1.8859,56.3
-63.946,-79.157,61.765,42.774,56.3
-87.908,138.49,68.714,-1.4506,56.3
3196.8,-5154.3,-3048.5,1007.9,56.35
1673.9,1701.5,1655.9,179.39,56.35
-1007.3,2111.2,310.96,-419.81,56.35
-89.823,179.99,-75.38,2.0012,56.35
-64.007,-76.216,62.68,42.723,56.35
-87.829,135.08,71.952,-1.449,56.35
3187.7,-5174.1,-3035.1,999.54,56.4
1673.2,1703,1658.6,178.94,56.4
-1013.4,2109.5,317.25,-419.36,56.4
-89.439,178.19,-79.528,2.1161,56.4
-64.161,-73.551,63.379,42.709,56.4
-87.592,133.24,76.334,-1.3754,56.4
3178.5,-5194.1,-3022,991.36,56.45
1672.5,1704.1,1661.1,179.38,56.45
-1019.2,2107.5,323.62,-418.8,56.45
-89.235,175.69,-84.482,2.0546,56.45
-64.227,-70.719,63.907,42.637,56.45
-87.373,132.57,81.434,-1.4413,56.45
3169.3,NaN,-3009.2,983.04,56.5
1671.7,NaN,1663.3,179.45,56.5
-1025,NaN,330.26,-418.42,56.5
-89.481,NaN,-90.144,2.1553,56.5
-64.133,NaN,64.184,42.558,56.5
-87.541,NaN,87.489,-1.4499,56.5
3160,NaN,-2997,974.38,56.55
1670.5,NaN,1664.7,178.94,56.55
-1030.6,NaN,337.18,-418.31,56.55
-89.269,NaN,-95.755,1.957,56.55
-64.285,NaN,64.173,42.472,56.55
-87.421,NaN,94.194,-1.1606,56.55
3150.5,NaN,-2984.6,966.18,56.6
1669.3,NaN,1666.4,179.36,56.6
-1036.2,NaN,344.08,-418.53,56.6
-89.232,NaN,-102.66,1.8211,56.6
-64.306,NaN,63.863,42.396,56.6
-87.438,NaN,101.72,-1.3236,56.6
3141.3,NaN,-2972.3,958.02,56.65
1668,NaN,1668,179.55,56.65
-1041.4,NaN,351.59,-418.22,56.65
-88.529,NaN,-108.59,1.7842,56.65
-64.013,NaN,63.219,42.426,56.65
-86.635,NaN,108.27,-1.3168,56.65
3131.4,NaN,-2960.1,949.8,56.7
1666.8,NaN,1669,178.96,56.7
-1046.8,NaN,359.6,-417.91,56.7
-88.615,NaN,-113.84,1.9639,56.7
-64.049,NaN,62.64,42.29,56.7
-86.682,NaN,114.32,-1.1919,56.7
3121.3,NaN,-2947.9,941.65,56.75
1665.6,NaN,1670.5,179.51,56.75
-1052.1,NaN,367.75,-417.46,56.75
-88.446,NaN,-118.74,2.1039,56.75
-64.113,NaN,61.975,42.286,56.75
-86.573,NaN,119.65,-1.3549,56.75
3111,NaN,-2935.9,933.54,56.8
1664.5,NaN,1671.6,179.49,56.8
-1057.3,NaN,376.39,-417.24,56.8
-88.357,NaN,-122.68,2.3255,56.8
-64.178,NaN,61.4,42.054,56.8
-86.445,NaN,124.49,-1.3323,56.8
3100.5,NaN,-2924,924.74,56.85
1663.4,NaN,1672.3,179.1,56.85
-1062.3,NaN,384.82,-417.02,56.85
-88.193,NaN,-126.22,2.0088,56.85
-64.334,NaN,60.976,42.192,56.85
-86.268,NaN,129.48,-1.0918,56.85
3089.9,NaN,-2912.5,916.81,56.9
1662.3,NaN,1673.4,179.36,56.9
-1067.2,NaN,393.55,-417.11,56.9
-87.982,NaN,-129.17,1.7729,56.9
-64.456,NaN,60.436,42.169,56.9
-86.065,NaN,133.11,-1.2515,56.9
3079.4,NaN,-2901.4,908.68,56.95
1661.3,NaN,1674.3,179.37,56.95
-1071.9,NaN,402.45,-416.81,56.95
-87.731,NaN,-131.45,1.9431,56.95
-64.487,NaN,59.802,42.112,56.95
-85.775,NaN,136.13,-1.2618,56.95
3068.8,NaN,-2890.7,900.48,57
1660.2,NaN,1674.1,179.06,57
-1076.5,NaN,411.07,-416.47,57
-87.439,NaN,-132.04,2.0921,57
-64.429,NaN,58.983,42.082,57
-85.554,NaN,137.83,-1.3114,57
3058.1,NaN,-2880.2,892.43,57.05
1658.9,NaN,1674.4,179.33,57.05
-1080.9,NaN,419.76,-416.06,57.05
-87.176,NaN,-133.75,1.9952,57.05
-64.309,NaN,58.609,42.083,57.05
-85.402,NaN,139.66,-1.3481,57.05
3048.5,NaN,-2870.3,884.41,57.1
1657.9,NaN,1674.8,179.39,57.1
-1085,NaN,428.97,-415.7,57.1
-86.274,NaN,-134.79,2.0091,57.1
-64.719,NaN,58.263,42.039,57.1
-84.384,NaN,141.25,-1.2826,57.1
3037.8,-5405.7,-2860.6,876.17,57.15
1656.4,1730.4,1675.5,179.07,57.15
-1089.2,2124.5,438.05,-415.32,57.15
-86.057,174.43,-135.29,1.8214,57.15
-64.275,-31.166,57.755,41.985,57.15
-84.362,129.86,141.26,-1.1081,57.15
3027,-5417.8,-2851.2,868.47,57.2
1655.2,1729.3,1675.3,179.27,57.2
-1093.2,2128.8,447.46,-414.76,57.2
-85.642,174.89,-136.07,1.8369,57.2
-64.205,-29.614,57.42,41.998,57.2
-84.031,129.74,142.26,-1.299,57.2
3016,-5428.8,-2842.2,860.88,57.25
1654.1,1727.7,1674.8,179.36,57.25
-1097.3,2133,457.06,-413.92,57.25
-85.254,175.82,-136.54,2.0719,57.25
-64.03,-29.114,56.949,41.936,57.25
-83.842,129.31,142.71,-1.2446,57.25
3004.8,-5441.5,-2833.4,853.24,57.3
1653.1,1726.6,1674.3,179.28,57.3
-1101.2,2138,467.15,-413.34,57.3
-85.036,175.35,-136.89,1.8999,57.3
-63.683,-26.28,56.377,41.898,57.3
-83.689,128.85,143.42,-1.1892,57.3
2993.3,-5452.7,-2824.8,845.96,57.35
1652.6,1725.2,1672.9,178.98,57.35
-1105.1,2142.9,477.54,-412.69,57.35
-84.727,175.78,-137.07,1.8945,57.35
-63.656,-25.2,55.726,41.92,57.35
-83.46,128.52,144.05,-1.2872,57.35
2981.4,-5463.8,-2816.2,838.17,57.4
1652.7,1723.8,1672.1,179,57.4
-1109,2148.1,488.36,-411.7,57.4
-84.344,176.02,-137.51,2.0048,57.4
-63.68,-23.93,54.973,41.949,57.4
-83.148,127.99,144.69,-1.208,57.4
2969.4,-5474.9,-2808,830.74,57.45
1653.3,1722.6,1671.1,179.14,57.45
-1112.8,2153.5,499.3,-410.89,57.45
-84.137,176.19,-137.61,1.763,57.45
-63.605,-22.451,54.044,41.918,57.45
-83.029,127.71,144.97,-1.0986,57.45
2957.3,-5485.3,-2799.6,823.64,57.5
1654.7,1721.3,1669.8,179.1,57.5
-1116.6,2159.2,510.67,-409.6,57.5
-83.706,176.34,-137.95,1.844,57.5
-63.902,-21.108,53.35,41.911,57.5
-82.628,127.29,146.02,-1.2091,57.5
2945.4,-5495.7,-2791.1,816.41,57.55
1656.1,1720.2,1668.5,179.07,57.55
-1120.3,2165.2,522.18,-408.22,57.55
-83.468,176.69,-138.56,2.1384,57.55
-63.786,-20.042,52.66,41.871,57.55
-82.287,127.1,146.68,-1.154,57.55
2933.7,-5505.7,-2783.5,809.52,57.6
1657.7,1719.3,1667.3,178.98,57.6
-1124.1,2171.4,534.28,-406.96,57.6
-83.136,176.9,-138.61,2.0553,57.6
-63.922,-18.796,52.202,41.831,57.6
-81.978,126.84,146.29,-1.2978,57.6
2922.5,-5515.3,-2775.3,802.49,57.65
1659.1,1718.4,1665.4,179.28,57.65
-1127.8,2178,546.26,-405.88,57.65
-82.794,177.02,-138.74,1.8886,57.65
-63.786,-17.408,51.386,41.84,57.65
